transaction_id,transaction_amount,transaction_timestamp,is_fraud,hour,is_night,user_account_age_days,kyc_verified,device_type,operating_system,country,city,payment_method,card_type,merchant_category
TXN00048081,3859.5,2025-08-23 19:53:30,False,19,False,737,1,tablet,Android,Bangladesh,Rajshahi,bkash,credit,grocery
TXN00762243,1948.530029296875,2024-11-02 22:11:02,False,22,False,1000,1,tablet,iOS,Bangladesh,Dhaka,bkash,debit,fashion
TXN00773389,610.3800048828125,2025-09-17 01:37:11,True,1,True,1762,1,mobile,iOS,Bangladesh,Rajshahi,nagad,debit,fashion
TXN00398834,1111.68994140625,2025-07-19 15:39:16,False,15,False,423,1,tablet,Windows,Bangladesh,Chittagong,nagad,credit,fashion
TXN00488857,1675.9599609375,2024-10-26 14:42:51,False,14,False,838,1,desktop,iOS,Bangladesh,Dhaka,card,debit,grocery
TXN00700754,1948.06005859375,2024-04-28 16:48:13,False,16,False,1808,1,desktop,iOS,Bangladesh,Khulna,bkash,debit,grocery
TXN00585732,4103.759765625,2025-03-29 22:27:51,False,22,False,320,1,desktop,Android,Bangladesh,Rajshahi,card,debit,electronics
TXN00645319,1606.5,2024-12-30 23:29:09,False,23,True,1733,1,tablet,iOS,Bangladesh,Chittagong,bkash,credit,electronics
TXN00104214,49.61000061035156,2025-08-25 12:10:54,False,12,False,899,1,tablet,Android,Bangladesh,Dhaka,bank,credit,travel
TXN00453536,2105.139892578125,2024-10-25 00:07:05,False,0,True,1250,1,tablet,iOS,Bangladesh,Chittagong,bkash,credit,travel
TXN00267483,509.1300048828125,2024-11-04 02:30:24,True,2,True,314,1,tablet,Windows,Bangladesh,Dhaka,bank,debit,travel
TXN00581478,3676.97998046875,2024-08-15 15:29:26,False,15,False,491,1,desktop,iOS,Bangladesh,Khulna,bkash,credit,fashion
TXN00501034,9146.76953125,2025-07-24 00:07:14,False,0,True,339,1,tablet,Windows,Bangladesh,Chittagong,bkash,debit,electronics
TXN00256259,568.8800048828125,2025-04-12 19:21:01,False,19,False,389,1,desktop,iOS,Bangladesh,Chittagong,nagad,credit,electronics
TXN00944297,756.0399780273438,2025-03-31 20:29:40,False,20,False,337,1,mobile,iOS,Bangladesh,Khulna,bkash,credit,travel
TXN00890789,7314.81982421875,2024-03-31 19:19:30,False,19,False,1176,1,desktop,iOS,Bangladesh,Khulna,bkash,debit,travel
TXN00045541,382.9800109863281,2024-06-02 23:58:11,False,23,True,1839,1,tablet,Windows,Bangladesh,Rajshahi,bkash,debit,grocery
TXN00703798,2922.510009765625,2024-08-22 17:32:49,False,17,False,22,1,desktop,Android,Bangladesh,Dhaka,card,credit,electronics
TXN00594439,6085.47998046875,2025-07-13 10:39:37,False,10,False,737,1,mobile,iOS,Bangladesh,Dhaka,nagad,credit,electronics
TXN00176443,184.41000366210938,2024-09-20 12:06:04,False,12,False,911,1,tablet,Windows,Bangladesh,Chittagong,bkash,credit,grocery
TXN00603946,2987.9599609375,2025-07-22 08:04:00,False,8,False,591,1,mobile,Android,Bangladesh,Dhaka,bkash,credit,grocery
TXN00124951,1738.9599609375,2024-05-10 07:25:28,False,7,False,266,1,desktop,Android,Bangladesh,Rajshahi,bank,debit,electronics
TXN00934515,10478.830078125,2025-07-10 11:06:51,False,11,False,1152,1,mobile,iOS,Bangladesh,Rajshahi,nagad,credit,travel
TXN00329135,30.59000015258789,2025-09-09 07:19:43,False,7,False,901,1,desktop,Android,Bangladesh,Rajshahi,card,credit,fashion
TXN00279779,3523.06005859375,2024-06-13 02:58:53,False,2,True,1661,1,mobile,Windows,Bangladesh,Khulna,bkash,debit,travel
TXN00223005,4371.830078125,2024-04-27 13:34:48,False,13,False,808,1,tablet,iOS,Bangladesh,Khulna,nagad,credit,electronics
TXN00983419,462.6199951171875,2024-04-19 13:41:37,False,13,False,1590,1,tablet,Windows,Bangladesh,Khulna,bkash,credit,electronics
TXN00365217,241.86000061035156,2024-03-19 10:06:12,False,10,False,1092,1,tablet,Windows,Bangladesh,Rajshahi,nagad,debit,fashion
TXN00317177,1261.6400146484375,2024-04-04 04:46:50,False,4,True,97,1,tablet,Android,Bangladesh,Rajshahi,bank,credit,electronics
TXN00447796,1674.0899658203125,2024-07-14 07:16:03,False,7,False,1744,1,tablet,Android,Bangladesh,Dhaka,bkash,debit,travel
TXN00624452,471.7200012207031,2024-03-26 23:16:09,True,23,True,913,1,mobile,iOS,Bangladesh,Khulna,nagad,credit,fashion
TXN00837798,1013.4600219726562,2025-02-24 07:29:22,False,7,False,1660,1,mobile,Android,Bangladesh,Chittagong,bkash,credit,grocery
TXN00322018,2723.679931640625,2025-10-22 06:19:48,False,6,False,556,1,desktop,Windows,Bangladesh,Dhaka,bkash,debit,fashion
TXN00156188,604.510009765625,2025-03-29 08:50:54,False,8,False,48,1,desktop,Android,Bangladesh,Rajshahi,bank,debit,travel
TXN00697147,2863.93994140625,2024-08-13 13:50:11,False,13,False,1692,1,tablet,Windows,Bangladesh,Dhaka,nagad,credit,travel
TXN00151503,2066.5,2024-06-29 23:11:16,False,23,True,1701,1,desktop,Android,Bangladesh,Chittagong,bank,credit,electronics
TXN00031414,2755.25,2025-10-11 20:48:07,False,20,False,1532,1,desktop,Android,Bangladesh,Chittagong,nagad,credit,travel
TXN00197698,4257.10009765625,2024-07-23 22:57:29,False,22,False,860,1,tablet,Windows,Bangladesh,Rajshahi,bank,debit,grocery
TXN00959285,433.4700012207031,2024-03-16 06:31:53,False,6,False,1829,1,mobile,Windows,Bangladesh,Chittagong,card,debit,electronics
TXN00788491,797.8499755859375,2025-02-13 06:07:47,False,6,False,821,1,tablet,iOS,Bangladesh,Chittagong,bkash,debit,grocery
TXN00119637,469.6400146484375,2025-07-24 13:54:54,False,13,False,899,1,desktop,Android,Bangladesh,Rajshahi,bkash,debit,fashion
TXN00805773,7845.5,2024-11-18 06:33:00,False,6,False,1470,1,desktop,iOS,Bangladesh,Dhaka,bkash,debit,fashion
TXN00021905,1846.4300537109375,2024-05-05 03:28:18,False,3,True,809,1,desktop,Windows,Bangladesh,Khulna,nagad,debit,electronics
TXN00183511,316.70001220703125,2024-06-22 23:10:47,False,23,True,118,1,tablet,iOS,Bangladesh,Khulna,bkash,credit,travel
TXN00690991,1619.449951171875,2024-11-03 10:51:43,False,10,False,1301,1,mobile,Android,Bangladesh,Rajshahi,bkash,credit,fashion
TXN00246623,348.6099853515625,2024-11-16 05:33:29,False,5,True,1073,1,desktop,iOS,Bangladesh,Chittagong,bank,credit,travel
TXN00493228,1616.3199462890625,2025-11-08 06:20:56,False,6,False,1807,1,mobile,Windows,Bangladesh,Chittagong,bank,debit,electronics
TXN00088743,1079.02001953125,2025-09-14 18:17:54,False,18,False,83,1,tablet,Windows,Bangladesh,Khulna,card,credit,travel
TXN00403586,2410.110107421875,2024-08-15 04:07:26,False,4,True,780,1,tablet,Android,Bangladesh,Rajshahi,bank,credit,electronics
TXN00994229,49.27000045776367,2024-05-26 17:59:36,False,17,False,450,1,tablet,Windows,Bangladesh,Dhaka,bank,debit,fashion
TXN00265360,3882.159912109375,2026-01-01 19:11:24,False,19,False,1220,1,mobile,iOS,Bangladesh,Khulna,bank,credit,electronics
TXN00748727,871.3599853515625,2025-02-23 13:49:27,False,13,False,1671,1,tablet,Android,Bangladesh,Khulna,nagad,credit,grocery
TXN00967114,577.739990234375,2025-12-14 20:55:26,False,20,False,319,1,mobile,iOS,Bangladesh,Khulna,card,credit,fashion
TXN00910143,6376.16015625,2025-09-03 20:25:44,False,20,False,895,1,mobile,iOS,Bangladesh,Dhaka,bkash,credit,travel
TXN00207653,561.4500122070312,2024-09-25 15:40:52,False,15,False,1003,1,desktop,Windows,Bangladesh,Khulna,bank,credit,travel
TXN00041765,161.35000610351562,2025-09-18 05:06:33,False,5,True,1045,1,mobile,iOS,Bangladesh,Dhaka,bkash,debit,travel
TXN00291715,1723.9599609375,2024-12-04 09:19:08,False,9,False,1357,1,mobile,Windows,Bangladesh,Khulna,bkash,credit,fashion
TXN00016409,187.39999389648438,2025-10-30 08:58:13,False,8,False,849,1,desktop,iOS,Bangladesh,Dhaka,nagad,debit,travel
TXN00252919,2822.52001953125,2025-06-22 02:49:04,True,2,True,1454,1,tablet,iOS,Bangladesh,Dhaka,bank,credit,electronics
TXN00041352,1654.800048828125,2024-03-16 11:58:42,False,11,False,1316,1,mobile,iOS,Bangladesh,Dhaka,nagad,debit,grocery
TXN00059283,582.8300170898438,2025-05-03 05:20:58,True,5,True,101,1,tablet,Android,Bangladesh,Dhaka,bkash,debit,grocery
TXN00478790,684.6699829101562,2024-07-05 22:16:36,False,22,False,1850,1,tablet,iOS,Bangladesh,Chittagong,bank,credit,travel
TXN00847377,796.5599975585938,2025-03-18 06:09:33,False,6,False,1506,1,mobile,iOS,Bangladesh,Dhaka,card,credit,travel
TXN00367243,3854.27001953125,2025-03-05 13:19:52,False,13,False,997,1,tablet,iOS,Bangladesh,Rajshahi,bank,credit,fashion
TXN00371963,2551.169921875,2025-06-25 23:58:06,False,23,True,295,1,tablet,Android,Bangladesh,Rajshahi,nagad,debit,fashion
TXN00337162,1307.4100341796875,2025-02-19 08:10:25,False,8,False,756,1,desktop,iOS,Bangladesh,Dhaka,card,debit,electronics
TXN00887126,3686.56005859375,2024-06-01 05:05:04,True,5,True,1569,1,mobile,Windows,Bangladesh,Chittagong,bank,credit,fashion
TXN00403936,1676.0699462890625,2024-03-08 09:06:07,False,9,False,149,1,mobile,Windows,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00725433,1204.5899658203125,2024-01-02 13:18:45,False,13,False,1708,1,mobile,Windows,Bangladesh,Chittagong,nagad,credit,electronics
TXN00418656,9446.6796875,2025-10-17 15:27:41,False,15,False,358,1,tablet,Windows,Bangladesh,Khulna,bkash,debit,grocery
TXN00325181,247.49000549316406,2024-06-21 12:47:14,False,12,False,752,1,desktop,Android,Bangladesh,Dhaka,nagad,credit,electronics
TXN00413446,1097.9200439453125,2025-08-22 19:09:29,False,19,False,1839,1,mobile,iOS,Bangladesh,Chittagong,nagad,debit,fashion
TXN00334400,1029.3299560546875,2024-06-28 07:40:38,False,7,False,1917,1,tablet,iOS,Bangladesh,Chittagong,card,credit,travel
TXN00849382,475.4200134277344,2024-04-29 04:12:48,False,4,True,404,1,desktop,iOS,Bangladesh,Khulna,card,credit,grocery
TXN00386369,32.900001525878906,2024-07-15 15:22:34,False,15,False,1690,1,tablet,iOS,Bangladesh,Khulna,bank,debit,grocery
TXN00262256,270.8800048828125,2025-02-07 17:05:43,False,17,False,1228,1,tablet,Windows,Bangladesh,Chittagong,bank,debit,travel
TXN00431587,3662.1201171875,2024-12-03 16:14:54,False,16,False,295,1,tablet,Windows,Bangladesh,Khulna,card,credit,grocery
TXN00554888,1923.0999755859375,2025-03-27 08:43:49,False,8,False,1632,1,tablet,Windows,Bangladesh,Rajshahi,nagad,credit,travel
TXN00207998,331.9700012207031,2024-05-17 14:43:53,False,14,False,574,1,mobile,iOS,Bangladesh,Khulna,card,credit,electronics
TXN00788136,769.0800170898438,2024-06-29 04:07:52,False,4,True,1246,1,tablet,Android,Bangladesh,Khulna,bkash,credit,grocery
TXN00150510,2207.5,2025-10-12 22:50:57,False,22,False,1520,1,mobile,Android,Bangladesh,Rajshahi,bank,debit,electronics
TXN00810578,153.44000244140625,2025-02-11 23:58:29,True,23,True,706,1,desktop,Android,Bangladesh,Rajshahi,bkash,debit,fashion
TXN00808506,6778.2998046875,2024-07-27 08:23:18,False,8,False,665,1,desktop,iOS,Bangladesh,Rajshahi,card,credit,fashion
TXN00930176,1799.3299560546875,2025-06-29 10:18:13,False,10,False,1189,1,tablet,Windows,Bangladesh,Chittagong,nagad,debit,fashion
TXN00475979,1953.97998046875,2024-10-15 20:16:08,False,20,False,85,1,mobile,Android,Bangladesh,Khulna,card,debit,travel
TXN00209556,384.6099853515625,2024-04-19 22:00:30,False,22,False,115,1,tablet,Windows,Bangladesh,Dhaka,card,credit,travel
TXN00455339,9345.01953125,2025-11-10 22:06:08,False,22,False,1540,1,desktop,Android,Bangladesh,Khulna,bkash,debit,fashion
TXN00701871,268.9599914550781,2025-08-16 19:57:04,False,19,False,1758,1,tablet,Windows,Bangladesh,Khulna,card,credit,travel
TXN00838516,110.37999725341797,2025-03-31 23:38:39,False,23,True,650,1,mobile,iOS,Bangladesh,Khulna,bank,debit,travel
TXN00945360,184.02999877929688,2024-03-03 21:44:32,False,21,False,498,1,mobile,iOS,Bangladesh,Chittagong,bkash,credit,fashion
TXN00667977,730.1900024414062,2025-08-14 04:49:50,True,4,True,398,1,desktop,iOS,Bangladesh,Chittagong,nagad,credit,travel
TXN00619136,566.739990234375,2024-08-31 20:10:14,False,20,False,345,1,desktop,iOS,Bangladesh,Chittagong,card,credit,travel
TXN00986506,302.6400146484375,2024-05-09 21:48:01,False,21,False,658,1,mobile,Android,Bangladesh,Khulna,nagad,credit,travel
TXN00438447,731.739990234375,2025-08-08 23:53:45,False,23,True,70,1,desktop,iOS,Bangladesh,Chittagong,nagad,debit,fashion
TXN00675577,214.75,2024-03-20 11:42:10,False,11,False,489,1,mobile,Android,Bangladesh,Dhaka,nagad,debit,travel
TXN00638347,343.6499938964844,2025-05-04 19:16:54,False,19,False,892,1,tablet,Windows,Bangladesh,Rajshahi,nagad,credit,electronics
TXN00597920,579.5499877929688,2025-02-13 23:08:18,False,23,True,1355,1,tablet,Windows,Bangladesh,Dhaka,nagad,debit,electronics
TXN00705817,8786.48046875,2024-11-09 03:43:17,False,3,True,290,1,tablet,Windows,Bangladesh,Chittagong,card,debit,travel
TXN00854391,872.9400024414062,2024-01-18 12:05:38,False,12,False,967,1,mobile,iOS,Bangladesh,Rajshahi,card,credit,electronics
TXN00971514,2228.110107421875,2025-05-06 04:22:08,False,4,True,650,1,tablet,Android,Bangladesh,Dhaka,bank,credit,travel
TXN00341115,3103.510009765625,2025-09-06 01:35:53,False,1,True,1417,1,mobile,Android,Bangladesh,Khulna,card,credit,grocery
TXN00094978,14692.8798828125,2024-07-25 14:31:35,False,14,False,571,1,tablet,Windows,Bangladesh,Chittagong,card,credit,electronics
TXN00674646,627.6300048828125,2024-11-13 11:04:45,False,11,False,49,1,mobile,Windows,Bangladesh,Khulna,bkash,debit,travel
TXN00978984,2995.31005859375,2025-11-07 09:37:27,False,9,False,567,1,desktop,iOS,Bangladesh,Rajshahi,bank,debit,travel
TXN00796893,3704.830078125,2025-08-04 14:15:31,False,14,False,281,1,mobile,iOS,Bangladesh,Khulna,nagad,debit,grocery
TXN00695067,7388.83984375,2025-02-09 09:18:56,False,9,False,1315,1,tablet,Windows,Bangladesh,Rajshahi,bank,credit,grocery
TXN00996758,2677.989990234375,2024-07-10 20:02:25,False,20,False,1991,1,tablet,iOS,Bangladesh,Chittagong,bkash,debit,grocery
TXN00343817,5948.43994140625,2024-08-23 07:22:32,False,7,False,1316,1,desktop,iOS,Bangladesh,Dhaka,bank,credit,electronics
TXN00899474,738.9500122070312,2024-05-14 12:00:51,False,12,False,310,1,desktop,Android,Bangladesh,Chittagong,nagad,debit,travel
TXN00128054,3670.02001953125,2024-08-31 03:06:14,False,3,True,1577,1,desktop,Windows,Bangladesh,Dhaka,bank,debit,grocery
TXN00537601,1344.1600341796875,2024-03-29 11:36:50,False,11,False,1076,1,desktop,Android,Bangladesh,Chittagong,bank,credit,electronics
TXN00940989,1182.0799560546875,2024-12-08 17:15:49,False,17,False,85,1,mobile,Windows,Bangladesh,Dhaka,card,credit,travel
TXN00567239,2491.0,2024-12-08 12:19:15,False,12,False,1256,1,desktop,Android,Bangladesh,Dhaka,bkash,credit,travel
TXN00648163,171.91000366210938,2025-01-21 05:43:31,False,5,True,115,1,desktop,Android,Bangladesh,Rajshahi,card,debit,grocery
TXN00903344,1748.3900146484375,2025-06-20 15:54:08,False,15,False,32,1,mobile,iOS,Bangladesh,Dhaka,card,debit,electronics
TXN00631185,1554.31005859375,2024-12-01 01:33:13,False,1,True,457,1,tablet,Windows,Bangladesh,Dhaka,bkash,credit,travel
TXN00950044,1801.7099609375,2024-10-23 12:18:10,False,12,False,1777,1,tablet,Android,Bangladesh,Rajshahi,bank,credit,grocery
TXN00708885,72.29000091552734,2024-06-30 08:15:24,False,8,False,1378,1,tablet,Android,Bangladesh,Chittagong,bank,credit,grocery
TXN00136873,5107.5400390625,2025-08-05 11:21:13,False,11,False,1410,1,desktop,Android,Bangladesh,Rajshahi,bank,debit,grocery
TXN00041326,1440.8900146484375,2024-12-11 19:25:36,False,19,False,568,1,desktop,Android,Bangladesh,Rajshahi,card,credit,travel
TXN00454937,452.2300109863281,2025-12-21 06:34:55,False,6,False,780,1,tablet,Windows,Bangladesh,Dhaka,bkash,debit,electronics
TXN00258042,565.0700073242188,2025-01-17 19:47:51,False,19,False,358,1,desktop,iOS,Bangladesh,Khulna,bank,credit,grocery
TXN00591865,869.510009765625,2025-12-05 07:00:30,False,7,False,350,1,mobile,Android,Bangladesh,Dhaka,nagad,credit,electronics
TXN00028098,861.010009765625,2024-05-01 10:46:40,False,10,False,208,1,tablet,Android,Bangladesh,Chittagong,card,debit,grocery
TXN00027113,77.18000030517578,2024-01-02 23:42:01,False,23,True,556,1,tablet,Android,Bangladesh,Chittagong,bkash,credit,travel
TXN00824039,5349.58984375,2024-11-14 16:37:33,False,16,False,874,1,desktop,Android,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00612379,800.9299926757812,2024-02-18 01:52:17,True,1,True,787,1,mobile,iOS,Bangladesh,Khulna,bkash,debit,electronics
TXN00548214,135.27000427246094,2025-11-24 17:33:58,False,17,False,397,1,desktop,Android,Bangladesh,Chittagong,bkash,debit,fashion
TXN00097075,369.9599914550781,2024-02-21 13:17:19,False,13,False,1209,1,desktop,Windows,Bangladesh,Chittagong,bkash,credit,travel
TXN00656457,855.1099853515625,2025-12-10 09:02:44,False,9,False,118,1,tablet,Android,Bangladesh,Dhaka,card,credit,electronics
TXN00262745,1151.72998046875,2024-04-19 14:12:44,False,14,False,1449,1,tablet,Android,Bangladesh,Rajshahi,nagad,credit,grocery
TXN00890851,1766.8900146484375,2025-05-25 18:48:01,False,18,False,853,1,desktop,iOS,Bangladesh,Rajshahi,card,debit,fashion
TXN00142845,8465.01953125,2024-11-30 12:16:18,False,12,False,1143,1,tablet,Android,Bangladesh,Khulna,nagad,credit,grocery
TXN00165042,1625.1199951171875,2025-06-08 03:19:09,False,3,True,1705,1,mobile,iOS,Bangladesh,Khulna,card,debit,fashion
TXN00749669,2215.449951171875,2025-03-19 12:04:01,False,12,False,343,1,desktop,Android,Bangladesh,Chittagong,card,debit,electronics
TXN00628848,700.760009765625,2024-12-04 08:21:18,False,8,False,934,1,desktop,iOS,Bangladesh,Chittagong,bkash,credit,grocery
TXN00963514,1030.02001953125,2025-04-07 23:40:17,False,23,True,1779,1,mobile,iOS,Bangladesh,Dhaka,bkash,debit,grocery
TXN00612842,3562.47998046875,2024-08-06 00:38:22,False,0,True,349,1,mobile,Windows,Bangladesh,Dhaka,bank,credit,grocery
TXN00179621,319.4599914550781,2024-09-29 10:57:22,False,10,False,1977,1,mobile,iOS,Bangladesh,Dhaka,bank,debit,travel
TXN00681927,3977.830078125,2024-11-08 06:57:04,False,6,False,757,1,mobile,iOS,Bangladesh,Chittagong,nagad,credit,electronics
TXN00367324,420.510009765625,2025-04-01 02:05:12,False,2,True,712,1,desktop,Android,Bangladesh,Chittagong,card,debit,grocery
TXN00805128,1828.31005859375,2024-11-02 05:44:35,False,5,True,544,1,tablet,iOS,Bangladesh,Rajshahi,nagad,debit,grocery
TXN00944462,941.52001953125,2024-07-29 00:14:43,False,0,True,890,1,tablet,iOS,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00878461,596.0800170898438,2025-05-17 05:28:23,False,5,True,1646,1,mobile,Android,Bangladesh,Rajshahi,nagad,debit,electronics
TXN00804076,436.69000244140625,2024-10-30 22:43:40,False,22,False,28,1,tablet,Windows,Bangladesh,Khulna,nagad,credit,travel
TXN00476933,1157.1500244140625,2024-04-25 06:59:57,False,6,False,444,1,mobile,Windows,Bangladesh,Dhaka,nagad,credit,fashion
TXN00078190,1333.510009765625,2024-10-06 17:45:26,False,17,False,940,1,desktop,iOS,Bangladesh,Chittagong,bank,credit,grocery
TXN00609126,2980.68994140625,2025-03-27 23:05:03,False,23,True,600,1,mobile,iOS,Bangladesh,Dhaka,card,debit,travel
TXN00701656,1057.0799560546875,2025-07-09 01:21:35,False,1,True,1041,1,mobile,iOS,Bangladesh,Dhaka,nagad,credit,travel
TXN00171622,733.489990234375,2025-04-13 14:13:56,False,14,False,1978,1,mobile,Android,Bangladesh,Chittagong,bank,debit,grocery
TXN00120001,11262.849609375,2025-04-28 16:54:38,False,16,False,1705,1,desktop,Windows,Bangladesh,Chittagong,bank,credit,fashion
TXN00063065,1068.3800048828125,2024-11-17 16:47:25,False,16,False,1521,1,desktop,iOS,Bangladesh,Chittagong,card,credit,travel
TXN00787287,6553.8798828125,2025-01-11 18:05:13,False,18,False,1694,1,mobile,Windows,Bangladesh,Chittagong,bank,credit,grocery
TXN00188043,134.16000366210938,2024-05-08 11:28:26,False,11,False,1218,1,desktop,Windows,Bangladesh,Khulna,nagad,debit,travel
TXN00607698,1160.6500244140625,2024-08-24 14:06:51,False,14,False,927,1,mobile,Android,Bangladesh,Dhaka,bkash,debit,fashion
TXN00473750,244.50999450683594,2024-09-11 09:02:12,False,9,False,1559,1,tablet,Windows,Bangladesh,Dhaka,nagad,credit,fashion
TXN00295309,578.3800048828125,2024-09-12 18:37:35,False,18,False,984,1,tablet,iOS,Bangladesh,Dhaka,bkash,debit,electronics
TXN00937422,2139.320068359375,2025-10-03 16:25:58,False,16,False,1919,1,mobile,Android,Bangladesh,Dhaka,nagad,debit,grocery
TXN00685798,2092.199951171875,2024-05-19 02:50:39,False,2,True,1073,1,mobile,Android,Bangladesh,Dhaka,bkash,credit,travel
TXN00399631,701.5599975585938,2025-06-03 02:18:01,False,2,True,1355,1,tablet,Windows,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00548741,640.1799926757812,2024-12-05 03:37:04,False,3,True,208,1,mobile,Windows,Bangladesh,Khulna,nagad,debit,travel
TXN00996667,1045.219970703125,2024-01-23 06:18:39,False,6,False,122,1,mobile,Android,Bangladesh,Dhaka,bkash,debit,travel
TXN00722619,5993.009765625,2024-12-25 17:07:44,False,17,False,350,1,desktop,Windows,Bangladesh,Dhaka,bkash,credit,fashion
TXN00516607,5676.6298828125,2024-11-03 13:10:10,False,13,False,135,1,mobile,Windows,Bangladesh,Dhaka,nagad,credit,grocery
TXN00878602,365.6600036621094,2024-08-10 04:46:59,True,4,True,1434,1,mobile,iOS,Bangladesh,Dhaka,card,credit,electronics
TXN00084114,195.80999755859375,2025-09-23 20:08:16,False,20,False,1204,1,tablet,Windows,Bangladesh,Chittagong,card,credit,travel
TXN00732231,4839.52001953125,2024-04-08 02:41:13,False,2,True,359,1,tablet,Android,Bangladesh,Chittagong,bkash,debit,electronics
TXN00600068,0.029999999329447746,2024-02-10 14:58:17,False,14,False,969,1,mobile,Windows,Bangladesh,Dhaka,bank,debit,grocery
TXN00031641,4989.43994140625,2025-06-07 16:44:30,False,16,False,187,1,mobile,iOS,Bangladesh,Dhaka,bkash,credit,travel
TXN00691719,4274.669921875,2025-06-01 03:49:46,False,3,True,598,1,tablet,iOS,Bangladesh,Rajshahi,bkash,debit,fashion
TXN00400261,861.780029296875,2024-11-04 15:50:02,False,15,False,1805,1,desktop,iOS,Bangladesh,Chittagong,bkash,credit,grocery
TXN00738777,6834.419921875,2025-02-26 07:45:52,False,7,False,440,1,desktop,Windows,Bangladesh,Dhaka,card,credit,grocery
TXN00609802,2568.030029296875,2024-03-13 18:46:04,False,18,False,98,1,tablet,iOS,Bangladesh,Chittagong,bank,debit,fashion
TXN00347649,1572.7099609375,2024-10-09 19:22:27,False,19,False,92,1,tablet,Windows,Bangladesh,Rajshahi,nagad,credit,fashion
TXN00225456,710.72998046875,2025-11-12 14:34:37,False,14,False,1062,1,desktop,iOS,Bangladesh,Chittagong,nagad,debit,fashion
TXN00618570,2301.780029296875,2025-11-06 23:33:23,False,23,True,701,1,tablet,Windows,Bangladesh,Khulna,bank,debit,fashion
TXN00385540,3261.590087890625,2024-12-30 16:26:22,False,16,False,408,1,mobile,Windows,Bangladesh,Dhaka,nagad,credit,fashion
TXN00304889,462.42999267578125,2025-05-19 08:37:53,False,8,False,1082,1,mobile,Android,Bangladesh,Dhaka,bkash,credit,electronics
TXN00933260,157.19000244140625,2024-03-07 01:32:25,False,1,True,1900,1,tablet,Android,Bangladesh,Dhaka,bkash,debit,fashion
TXN00779316,319.489990234375,2024-04-28 21:51:54,False,21,False,1603,1,tablet,iOS,Bangladesh,Rajshahi,card,debit,fashion
TXN00591333,505.9700012207031,2024-12-10 08:21:04,False,8,False,1882,1,tablet,iOS,Bangladesh,Dhaka,nagad,debit,electronics
TXN00237302,9.109999656677246,2025-06-16 16:16:18,False,16,False,159,1,desktop,Windows,Bangladesh,Khulna,card,debit,travel
TXN00220383,98.31999969482422,2025-02-06 20:50:03,False,20,False,548,1,desktop,iOS,Bangladesh,Khulna,nagad,debit,travel
TXN00955963,1347.6700439453125,2024-02-28 23:18:09,True,23,True,151,1,mobile,iOS,Bangladesh,Chittagong,nagad,debit,grocery
TXN00256713,128.72000122070312,2025-08-16 19:52:49,False,19,False,1759,1,desktop,Windows,Bangladesh,Khulna,bank,debit,grocery
TXN00328199,949.239990234375,2024-05-03 17:15:09,False,17,False,200,1,desktop,Windows,Bangladesh,Chittagong,card,debit,fashion
TXN00461540,2081.919921875,2024-08-14 06:16:07,False,6,False,1048,1,desktop,Windows,Bangladesh,Chittagong,bkash,credit,electronics
TXN00098678,2145.1298828125,2025-03-10 17:25:06,False,17,False,304,1,desktop,Android,Bangladesh,Chittagong,bkash,credit,electronics
TXN00816651,5058.2001953125,2025-11-29 20:21:15,False,20,False,135,1,desktop,Android,Bangladesh,Rajshahi,bank,debit,grocery
TXN00405416,374.1499938964844,2025-11-20 20:05:35,False,20,False,1212,1,tablet,iOS,Bangladesh,Dhaka,bank,credit,fashion
TXN00112655,4354.5400390625,2024-04-13 15:34:17,False,15,False,119,1,desktop,Windows,Bangladesh,Khulna,nagad,credit,fashion
TXN00042026,400.75,2024-10-17 00:17:27,True,0,True,708,1,desktop,iOS,Bangladesh,Dhaka,card,credit,travel
TXN00256865,4234.91015625,2025-03-15 16:01:18,False,16,False,1800,1,mobile,iOS,Bangladesh,Chittagong,card,debit,electronics
TXN00961668,649.219970703125,2024-04-25 08:31:40,False,8,False,1227,1,mobile,Windows,Bangladesh,Rajshahi,bank,credit,grocery
TXN00460940,721.4299926757812,2025-06-13 08:03:05,False,8,False,862,1,tablet,Android,Bangladesh,Dhaka,bkash,debit,travel
TXN00106079,311.4700012207031,2025-10-21 00:08:18,True,0,True,286,1,desktop,Windows,Bangladesh,Khulna,card,debit,fashion
TXN00270623,2045.469970703125,2025-05-01 06:30:15,False,6,False,187,1,desktop,Android,Bangladesh,Chittagong,nagad,credit,travel
TXN00985996,2482.300048828125,2025-03-19 10:59:28,False,10,False,923,1,tablet,Android,Bangladesh,Dhaka,card,debit,electronics
TXN00365518,1125.6099853515625,2025-12-24 03:20:58,False,3,True,1076,1,tablet,Windows,Bangladesh,Chittagong,nagad,debit,electronics
TXN00972633,1484.469970703125,2024-01-21 10:50:57,False,10,False,1859,1,tablet,Windows,Bangladesh,Dhaka,bkash,credit,fashion
TXN00742738,191.6699981689453,2024-10-13 23:38:09,False,23,True,1951,1,desktop,Android,Bangladesh,Chittagong,nagad,debit,grocery
